Tot_ID,Loc,Date,Mo,QTR,I D,Sex,Age,Mass,FA,MFA,BCS,PregY,LactY,PupY,SeroPos,LUM,PCRPos,CHIP,CHIPY
1662,FA,1-Apr-12,4,2,17_58,M,J,450,159,2.83,F,NA,NA,NA,N,175,0,72599579,1
1663,FA,1-Apr-12,4,2,17_59,M,J,458,158,2.9,G,NA,NA,NA,Y,21375,0,72583875,1
1664,FA,1-Apr-12,4,2,17_60,M,A,650,170,3.82,G,NA,NA,NA,Y,14296,0,72585623,1
1665,FA,1-Apr-12,4,2,17_61,M,J,380,152,2.5,F,NA,NA,NA,N,71,0,72606556,1
1666,FA,1-Apr-12,4,2,17_62,M,A,616,163,3.78,G,NA,NA,NA,N,65,0,72599107,1
1667,FA,1-Apr-12,4,2,17_63,M,A,731,172,4.25,G,NA,NA,NA,N,70,0,72613315,1
1668,FA,1-Apr-12,4,2,17_64,M,A,579,170,3.41,G,NA,NA,NA,N,69,0,72571106,1
1669,FA,1-Apr-12,4,2,17_65,M,A,743,171,4.35,F,NA,NA,NA,N,40,0,72575106,1
1670,FA,1-Apr-12,4,2,17_66,F,A,532,166,3.2,P,N,Y,Y,N,61,0,72593795,1
1671,FA,1-Apr-12,4,2,17_67,F,P,135,103,1.31,P,NA,NA,NA,N,66,0,72593818,1
1672,FA,1-Apr-12,4,2,17_68,F,A,504,125,4.03,P,N,Y,Y,N,63,0,72613800,1
1673,FA,1-Apr-12,4,2,17_69,F,P,125,84,1.49,F,NA,NA,NA,N,48,0,NA,0
1674,FA,1-Apr-12,4,2,17_70,M,J,510,158,3.23,F,NA,NA,NA,N,75,0,72578071,1
1675,FA,1-Apr-12,4,2,17_71,M,A,446,161,2.77,F,NA,NA,NA,N,70,0,72610768,1
1676,FA,1-Apr-12,4,2,17_72,F,A,701,170,4.12,G,Y,N,N,N,69,0,72602086,1
1677,FA,1-Apr-12,4,2,17_73,M,A,707,170,4.16,G,NA,NA,NA,N,53,0,72593589,1
1678,FA,1-Apr-12,4,2,17_74,F,A,574,172,3.34,F,N,N,N,N,64,0,26791784,1
1679,FA,1-Apr-12,4,2,17_75,F,A,490,164,2.99,P,N,Y,Y,N,40,0,72606801,1
1680,FA,1-Apr-12,4,2,17_76,M,A,746,172,4.34,G,NA,NA,NA,N,67,0,72593351,1
1681,FA,1-Apr-12,4,2,17_77,M,A,466,162,2.88,F,NA,NA,NA,N,79,0,72581328,1
1682,FA,1-Apr-12,4,2,17_78,M,A,638,173,3.69,F,NA,NA,NA,N,53,0,27259351,1
1683,FA,1-Apr-12,4,2,17_79,M,A,737,172,4.28,G,NA,NA,NA,Y,5884,0,72609556,1
1684,FA,1-Apr-12,4,2,17_80,M,J,483,155,3.12,G,NA,NA,NA,N,69,0,72594087,1
1685,FA,1-Apr-12,4,2,17_81,M,A,588,195,3.02,F,NA,NA,NA,Y,14335,0,72614575,1
1686,FA,1-Apr-12,4,2,17_82,F,J,392,157,2.5,F,NA,NA,NA,N,83,0,68614803,1
1687,FA,1-Apr-12,4,2,17_83,M,A,625,170,3.68,F,NA,NA,NA,Y,11437,0,72577363,1
1688,FA,1-Apr-12,4,2,17_84,M,J,438,156,2.81,F,NA,NA,NA,N,389,0,68610327,1
1689,FA,1-Apr-12,4,2,17_85,F,A,530,162,3.27,F,N,Y,Y,Y,24324,0,68603122,1
1690,FA,1-Apr-12,4,2,17_86,M,A,625,170,3.68,G,NA,NA,NA,Y,27352,0,68615371,1
1691,FA,1-Apr-12,4,2,17_87,M,A,562,170,3.31,F,NA,NA,NA,N,175,0,68602086,1
1692,FA,1-Apr-12,4,2,17_88,M,A,605,165,3.67,G,NA,NA,NA,Y,13824,0,68614577,1
1693,FA,1-Apr-12,4,2,17_89,M,J,355,156,2.28,F,NA,NA,NA,N,97,0,68597886,1
1694,FA,1-Apr-12,4,2,17_90,F,J,423,155,2.73,F,NA,NA,NA,N,404,0,68607628,1
1695,FA,1-Apr-12,4,2,17_91,M,A,596,172,3.47,G,NA,NA,NA,N,87,0,68609379,1
1696,FA,1-Apr-12,4,2,17_92,M,A,669,172,3.89,G,NA,NA,NA,Y,17053,0,68615365,1
1697,FA,1-Apr-12,4,2,17_93,F,A,395,150,2.63,P,N,Y,Y,N,344,0,54877598,1
1698,FA,1-Apr-12,4,2,17_94,M,P,73,78,0.94,F,NA,NA,NA,N,73,0,68604870,1
1699,FA,1-Apr-12,4,2,17_95,F,A,529,165,3.21,F,N,Y,Y,Y,3851,0,68600322,1
1700,FA,1-Apr-12,4,2,17_96,M,P,156,107,1.46,F,NA,NA,NA,Y,5135,0,68612275,1
1701,FA,1-Apr-12,4,2,17_97,F,A,567,168,3.38,F,N,N,N,N,468,0,72587639,1
1702,FA,1-Apr-12,4,2,17_98,M,A,715,175,4.09,G,NA,NA,NA,Y,2737,0,72572774,1
1703,FA,1-Apr-12,4,2,17_99,F,A,549,170,3.23,F,N,Y,Y,N,318,0,72587325,1
1704,FA,1-Apr-12,4,2,17_100,M,P,126,94,1.34,F,NA,NA,NA,N,88,0,72569894,1
1705,FA,1-Jul-12,7,3,18_01,M,J,262,141,1.86,F,NA,NA,NA,N,56,0,68615825,1
1706,FA,1-Jul-12,7,3,18_02,M,J,263,135,1.95,F,NA,NA,NA,Y,2850,0,68623799,1
1707,FA,1-Jul-12,7,3,18_03,M,J,281,145,1.94,F,NA,NA,NA,Y,8444,0,68605336,1
1708,FA,1-Jul-12,7,3,18_04,F,J,227,141,1.61,F,NA,NA,NA,N,448,0,68617547,1
1709,FA,1-Jul-12,7,3,18_05,M,J,275,142,1.94,F,NA,NA,NA,N,72,0,68598564,1
1710,FA,1-Jul-12,7,3,18_06,F,J,264,138,1.91,F,NA,NA,NA,Y,2294,0,68612363,1
1711,FA,1-Jul-12,7,3,18_07,M,A,823,172,4.78,G,NA,NA,NA,Y,2177,0,68616298,1
1712,FA,1-Jul-12,7,3,18_08,M,J,261,130,2.01,F,NA,NA,NA,N,66,0,68599269,1
1713,FA,1-Jul-12,7,3,18_09,F,J,206,130,1.58,F,NA,NA,NA,Y,6584,0,68617848,1
1714,FA,1-Jul-12,7,3,18_10,M,J,258,143,1.8,F,NA,NA,NA,N,70,0,68612364,1
1715,FA,1-Jul-12,7,3,18_11,M,J,600,150,4,G,NA,NA,NA,Y,19182,0,68607777,1
1716,FA,1-Jul-12,7,3,18_12,F,J,296,145,2.04,F,NA,NA,NA,N,965,0,68609020,1
1717,FA,1-Jul-12,7,3,18_13,M,J,286,145,1.97,F,NA,NA,NA,Y,8209,0,68621835,1
1718,FA,1-Jul-12,7,3,18_14,M,J,251,137,1.83,F,NA,NA,NA,N,89,0,68601860,1
1719,FA,1-Jul-12,7,3,18_15,M,J,262,140,1.87,F,NA,NA,NA,N,224,0,68601317,1
1720,FA,1-Jul-12,7,3,18_16,F,A,638,158,4.04,F,N,Y,N,Y,7592,0,68613273,1
1721,FA,1-Jul-12,7,3,18_17,M,J,256,135,1.9,F,NA,NA,NA,N,58,0,68622292,1
1722,FA,1-Jul-12,7,3,18_18,M,J,221,133,1.66,F,NA,NA,NA,N,77,0,68607773,1
1723,FA,1-Jul-12,7,3,18_19,F,J,228,144,1.58,F,NA,NA,NA,Y,3774,0,68620013,1
1724,FA,1-Jul-12,7,3,18_20,F,J,320,141,2.27,F,NA,NA,NA,N,96,0,68610612,1
1725,FA,1-Jul-12,7,3,18_21,F,J,324,145,2.23,F,NA,NA,NA,N,67,0,72601029,1
1726,FA,1-Jul-12,7,3,18_22,M,A,774,166,4.66,G,NA,NA,NA,Y,12139,0,72593884,1
1727,FA,1-Jul-12,7,3,18_23,M,A,741,174,4.26,G,NA,NA,NA,Y,27127,0,72596091,1
1728,FA,1-Jul-12,7,3,18_24,M,A,811,176,4.61,G,NA,NA,NA,Y,8351,0,72633282,1
1729,FA,1-Jul-12,7,3,18_25,M,J,217,135,1.61,F,NA,NA,NA,N,46,0,72591577,1
1730,FA,1-Jul-12,7,3,18_26,M,J,305,141,2.16,F,NA,NA,NA,N,55,0,72590313,1
1731,FA,1-Jul-12,7,3,18_27,M,A,581,166,3.5,F,NA,NA,NA,Y,4441,0,72611364,1
1732,FA,1-Jul-12,7,3,18_28,M,J,195,136,1.43,F,NA,NA,NA,N,61,0,72604793,1
1733,FA,1-Jul-12,7,3,18_29,M,J,319,145,2.2,F,NA,NA,NA,Y,1425,0,72591809,1
1734,FA,1-Jul-12,7,3,18_30,M,A,770,172,4.48,G,NA,NA,NA,Y,1344,0,72585776,1
1735,FA,1-Jul-12,7,3,18_31,M,A,812,175,4.64,G,NA,NA,NA,N,63,0,72590109,1
1736,FA,1-Jul-12,7,3,18_32,F,J,197,134,1.47,F,NA,NA,NA,N,60,0,72599833,1
1737,FA,1-Jul-12,7,3,18_33,F,J,264,145,1.82,F,NA,NA,NA,N,84,0,72561852,1
1738,FA,1-Jul-12,7,3,18_34,M,A,531,155,3.43,F,NA,NA,NA,N,147,0,726072338,1
1739,FA,1-Jul-12,7,3,18_35,M,J,331,150,2.21,F,NA,NA,NA,N,62,0,72607596,1
1740,FA,1-Jul-12,7,3,18_36,M,J,290,143,2.03,F,NA,NA,NA,Y,7782,0,72564037,1
1741,FA,1-Jul-12,7,3,18_37,M,J,266,140,1.9,F,NA,NA,NA,N,246,0,72597855,1
1742,FA,1-Jul-12,7,3,18_38,F,J,302,145,2.08,F,NA,NA,NA,N,66,0,72587845,1
1743,FA,1-Jul-12,7,3,18_39,F,J,282,141,2,F,NA,NA,NA,N,64,0,72583803,1
1744,FA,1-Jul-12,7,3,18_40,M,A,823,168,4.9,G,NA,NA,NA,Y,1735,0,72306794,1
1745,FA,1-Jul-12,7,3,18_41,M,A,724,170,4.26,G,NA,NA,NA,N,219,0,72597823,1
1746,FA,1-Jul-12,7,3,18_42,M,J,293,135,2.17,F,NA,NA,NA,N,259,0,72583799,1
1747,FA,1-Jul-12,7,3,18_43,M,A,833,173,4.82,G,NA,NA,NA,Y,21659,0,72562854,1
1748,FA,1-Jul-12,7,3,18_44,M,A,528,158,3.34,F,NA,NA,NA,N,129,0,72607814,1
1749,FA,1-Jul-12,7,3,18_45,M,J,218,140,1.56,F,NA,NA,NA,N,86,0,72604340,1
1750,FA,1-Jul-12,7,3,18_46,M,J,275,138,1.99,F,NA,NA,NA,Y,19423,0,72606002,1
1751,FA,1-Jul-12,7,3,18_47,M,J,256,130,1.97,F,NA,NA,NA,Y,12670,0,72579271,1
1752,FA,1-Jul-12,7,3,18_48,M,A,798,168,4.75,G,NA,NA,NA,N,236,0,72577835,1
1753,FA,1-Jul-12,7,3,18_49,F,J,212,130,1.63,F,NA,NA,NA,N,69,0,72609792,1
1754,FA,1-Jul-12,7,3,18_50,M,J,289,142,2.04,F,NA,NA,NA,N,101,0,72579107,1
1755,FA,1-Jul-12,7,3,18_51,F,J,263,146,1.8,F,NA,NA,NA,N,167,0,72598533,1
1756,FA,1-Jul-12,7,3,18_52,M,A,748,185,4.04,G,NA,NA,NA,N,409,0,72587063,1
1757,FA,1-Jul-12,7,3,18_53,F,J,229,138,1.66,F,NA,NA,NA,N,798,0,72565285,1
1758,FA,1-Jul-12,7,3,18_54,M,J,248,140,1.77,F,NA,NA,NA,N,102,0,72594771,1
1759,FA,1-Jul-12,7,3,18_55,F,A,592,174,3.4,F,N,Y,N,Y,6585,0,72639774,1
1760,FA,1-Jul-12,7,3,18_56,M,J,268,148,1.81,F,NA,NA,NA,N,93,0,72608327,1
1761,FA,1-Jul-12,7,3,18_57,M,A,561,177,3.17,F,NA,NA,NA,Y,26859,0,72601825,1
1762,FA,1-Jul-12,7,3,18_58,M,A,740,184,4.02,G,NA,NA,NA,Y,15698,0,72581022,1
1763,FA,1-Jul-12,7,3,18_59,F,A,530,170,3.12,F,N,Y,N,N,92,0,72584049,1
1764,FA,1-Jul-12,7,3,18_60,F,J,216,135,1.6,F,NA,NA,NA,Y,3891,0,72572040,1
1765,FA,1-Jul-12,7,3,18_61,F,A,525,160,3.28,F,N,N,N,N,724,0,72593280,1
1766,FA,1-Jul-12,7,3,18_62,F,J,250,134,1.87,F,NA,NA,NA,N,81,0,72623364,1
1767,FA,1-Jul-12,7,3,18_63,F,A,650,170,3.82,G,N,Y,N,N,95,0,68614346,1
1768,FA,1-Jul-12,7,3,18_64,F,J,282,132,2.14,F,NA,NA,NA,N,92,0,72582080,1
1769,FA,1-Jul-12,7,3,18_65,M,A,580,168,3.45,F,NA,NA,NA,Y,24542,0,72571794,1
1770,FA,1-Jul-12,7,3,18_66,F,J,315,142,2.22,F,NA,NA,NA,N,209,0,72598096,1
1771,FA,1-Jul-12,7,3,18_67,F,J,302,136,2.22,F,NA,NA,NA,N,140,0,72600516,1
1772,FA,1-Jul-12,7,3,18_68,F,J,266,135,1.97,F,NA,NA,NA,Y,6198,0,72586339,1
1773,FA,1-Jul-12,7,3,18_69,M,J,222,140,1.59,F,NA,NA,NA,N,180,0,72599624,1
1774,FA,1-Jul-12,7,3,18_70,M,J,281,148,1.9,F,NA,NA,NA,N,99,0,72577803,1
1775,FA,1-Jul-12,7,3,18_71,F,J,248,130,1.91,F,NA,NA,NA,N,209,0,72575004,1
1776,FA,1-Jul-12,7,3,18_72,F,J,274,134,2.04,F,NA,NA,NA,N,91,0,72590275,1
1777,FA,1-Jul-12,7,3,18_73,F,A,638,172,3.71,F,N,Y,Y,N,95,0,72606794,1
1778,FA,1-Jul-12,7,3,18_74,F,J,220,137,1.61,F,NA,NA,NA,N,70,0,72610866,1
1779,FA,1-Jul-12,7,3,18_75,M,J,269,148,1.82,F,NA,NA,NA,Y,5851,0,72579517,1
1780,FA,1-Jul-12,7,3,18_76,M,A,583,170,3.43,G,NA,NA,NA,N,102,0,72608302,1
1781,FA,1-Jul-12,7,3,18_77,M,A,851,181,4.7,G,NA,NA,NA,Y,8513,0,72571121,1
1782,FA,1-Jul-12,7,3,18_78,M,A,816,177,4.61,G,NA,NA,NA,Y,19032,0,68602079,1
1783,FA,1-Jul-12,7,3,18_79,M,A,842,180,4.68,G,NA,NA,NA,N,122,0,68609282,1
1784,FA,1-Jul-12,7,3,18_80,F,A,560,168,3.33,F,N,Y,N,Y,1621,0,68608800,1
1785,FA,1-Jul-12,7,3,18_81,M,J,313,135,2.32,F,NA,NA,NA,Y,19220,0,68612258,1
1786,FA,1-Jul-12,7,3,18_82,M,J,304,146,2.08,F,NA,NA,NA,N,88,0,68612367,1
1787,FA,1-Jul-12,7,3,18_83,M,J,246,135,1.82,F,NA,NA,NA,N,182,0,68611595,1
1788,FA,1-Jul-12,7,3,18_84,F,A,602,172,3.5,F,N,Y,N,N,161,0,68619860,1
1789,FA,1-Jul-12,7,3,18_85,F,A,585,166,3.52,F,N,Y,N,Y,1257,0,68616056,1
1790,FA,1-Jul-12,7,3,18_86,F,J,272,141,1.93,F,NA,NA,NA,N,100,0,68621820,1
1791,FA,1-Jul-12,7,3,18_87,M,A,801,174,4.6,G,NA,NA,NA,Y,7314,0,68612256,1
1792,FA,1-Jul-12,7,3,18_88,M,A,725,172,4.22,G,NA,NA,NA,Y,12869,0,68623775,1
1793,FA,1-Jul-12,7,3,18_89,M,A,644,173,3.72,G,NA,NA,NA,N,220,0,68622852,1
1794,FA,1-Jul-12,7,3,18_90,M,J,273,142,1.92,F,NA,NA,NA,N,153,0,68616878,1
1795,FA,1-Jul-12,7,3,18_91,F,J,252,134,1.88,F,NA,NA,NA,N,76,0,68619859,1
1796,FA,1-Jul-12,7,3,18_92,F,A,499,165,3.02,P,N,N,N,N,129,0,68618065,1
1797,FA,1-Jul-12,7,3,18_93,F,J,272,141,1.93,F,NA,NA,NA,N,87,0,68602844,1
1798,FA,1-Jul-12,7,3,18_94,M,J,252,135,1.87,F,NA,NA,NA,N,94,0,68612032,1
1799,FA,1-Jul-12,7,3,18_95,F,A,504,172,2.93,F,N,N,N,N,882,0,68623078,1
1800,FA,1-Jul-12,7,3,18_96,F,J,270,141,1.91,F,NA,NA,NA,N,87,0,72573610,1
1801,FA,1-Jul-12,7,3,18_97,M,A,602,172,3.5,G,NA,NA,NA,N,152,0,68611355,1
1802,FA,1-Jul-12,7,3,18_98,M,J,287,144,1.99,F,NA,NA,NA,Y,6054,0,68613067,1
1803,FA,1-Jul-12,7,3,18_99,M,A,748,172,4.35,G,NA,NA,NA,N,194,0,72606825,1
1804,FA,1-Jul-12,7,3,18_100,M,J,270,136,1.99,F,NA,NA,NA,N,112,0,72589771,1
1805,FA,1-Nov-12,11,4,19_01,F,J,305,140,2.18,F,NA,NA,NA,Y,2555,0,72609546,1
1806,FA,1-Nov-12,11,4,19_02,M,A,720,170,4.24,G,NA,NA,NA,N,197,0,72611548,1
1807,FA,1-Nov-12,11,4,19_03,M,A,656,185,3.55,G,NA,NA,NA,Y,2399,0,72564048,1
1808,FA,1-Nov-12,11,4,19_04,M,A,603,171,3.53,G,NA,NA,NA,Y,2459,0,72567516,1
1809,FA,1-Nov-12,11,4,19_05,M,J,365,145,2.52,G,NA,NA,NA,N,77,0,72605782,1
1810,FA,1-Nov-12,11,4,19_06,F,A,515,165,3.12,F,N,N,N,N,76,0,72578263,1
1811,FA,1-Nov-12,11,4,19_07,F,A,626,165,3.79,G,Y,N,N,Y,3905,0,72586803,1
1812,FA,1-Nov-12,11,4,19_08,M,A,850,182,4.67,G,NA,NA,NA,Y,1449,0,72591613,1
1813,FA,1-Nov-12,11,4,19_09,F,A,523,165,3.17,F,Y,N,N,N,91,0,72589025,1
1814,FA,1-Nov-12,11,4,19_10,F,A,553,171,3.23,F,Y,N,N,N,493,0,72596817,1
1815,FA,1-Nov-12,11,4,19_11,F,J,349,153.88,2.27,G,NA,NA,NA,N,71,0,72571310,1
1816,FA,1-Nov-12,11,4,19_12,M,J,308,145,2.12,F,NA,NA,NA,N,79,0,68617604,1
1817,FA,1-Nov-12,11,4,19_13,F,A,598,172,3.48,G,Y,N,N,N,124,0,68622056,1
1818,FA,1-Nov-12,11,4,19_14,F,A,579,171,3.39,G,Y,N,N,Y,1404,0,72593097,1
1819,FA,1-Nov-12,11,4,19_15,F,A,671,180,3.73,G,Y,N,N,N,71,0,68615287,1
1820,FA,1-Nov-12,11,4,19_16,M,A,671,165,4.07,G,NA,NA,NA,Y,2726,0,65780555,1
1821,FA,1-Nov-12,11,4,19_17,M,J,379,154,2.46,G,NA,NA,NA,N,75,0,68622044,1
1822,FA,1-Nov-12,11,4,19_18,F,A,559,165,3.39,F,N,N,N,N,120,0,68614837,1
1823,FA,1-Nov-12,11,4,19_19,F,A,643,175,3.67,G,Y,N,N,Y,3658,0,68597561,1
1824,FA,1-Nov-12,11,4,19_20,F,A,676,160,4.23,G,Y,N,N,Y,1465,0,68597593,1
1825,FA,1-Nov-12,11,4,19_21,F,A,585,185,3.16,G,N,N,N,N,110,0,72576555,1
1826,FA,1-Nov-12,11,4,19_22,F,A,491,165,2.98,G,N,N,N,N,137,0,68611832,1
1827,FA,1-Nov-12,11,4,19_23,M,A,498,174,2.86,G,NA,NA,NA,Y,2162,0,68620017,1
1828,FA,1-Nov-12,11,4,19_24,M,A,641,165,3.88,F,NA,NA,NA,N,300,0,72584263,1
1829,FA,1-Nov-12,11,4,19_25,F,A,600,170,3.53,G,Y,N,N,N,222,0,68609320,1
1830,FA,1-Nov-12,11,4,19_26,M,J,357,152,2.35,G,NA,NA,NA,N,138,0,72578550,1
1831,FA,1-Nov-12,11,4,19_27,M,J,577,170,3.39,G,NA,NA,NA,N,710,0,65777367,1
1832,FA,1-Nov-12,11,4,19_28,F,J,386,160,2.41,G,NA,NA,NA,N,79,0,72579889,1
1833,FA,1-Nov-12,11,4,19_29,M,A,666,172,3.87,F,NA,NA,NA,N,613,0,72603790,1
1834,FA,1-Nov-12,11,4,19_30,M,A,670,165,4.06,G,NA,NA,NA,N,248,0,72609840,1
1835,FA,1-Nov-12,11,4,19_31,M,A,690,175,3.94,G,NA,NA,NA,N,89,0,72569553,1
1836,FA,1-Nov-12,11,4,19_32,M,J,239,142,1.68,F,NA,NA,NA,N,79,0,72593030,1
1837,FA,1-Nov-12,11,4,19_33,F,A,489,170,2.88,F,N,N,N,N,95,0,72605585,1
1838,FA,1-Nov-12,11,4,19_34,M,A,387,154,2.51,F,NA,NA,NA,N,454,0,72563110,1
1839,FA,1-Nov-12,11,4,19_35,M,A,705,173,4.08,G,NA,NA,NA,Y,13358,0,72613283,1
1840,FA,1-Nov-12,11,4,19_36,F,A,580,165,3.52,F,Y,N,N,Y,5874,0,72571598,1
1841,FA,1-Nov-12,11,4,19_37,M,A,650,175,3.71,G,NA,NA,NA,N,80,0,27305044,1
1842,FA,1-Nov-12,11,4,19_38,F,A,553,165,3.35,G,Y,N,N,Y,3803,0,72605605,1
1843,FA,1-Nov-12,11,4,19_39,F,A,513,168,3.05,F,N,N,N,N,94,0,72562054,1
1844,FA,1-Nov-12,11,4,19_40,M,J,426,163,2.61,F,NA,NA,NA,N,644,0,72592292,1
1845,FA,1-Nov-12,11,4,19_41,M,A,541,172,3.15,G,NA,NA,NA,Y,4555,0,72606110,1
1846,FA,1-Nov-12,11,4,19_42,M,A,736,172,4.28,G,NA,NA,NA,N,167,0,72594606,1
1847,FA,1-Nov-12,11,4,19_43,F,A,525,170,3.09,P,Y,N,N,Y,2717,0,72589324,1
1848,FA,1-Nov-12,11,4,19_44,M,A,693,172,4.03,G,NA,NA,NA,N,84,0,72579355,1
1849,FA,1-Nov-12,11,4,19_45,F,J,296,145,2.04,P,NA,NA,NA,N,80,0,72562269,1
1850,FA,1-Nov-12,11,4,19_46,M,A,688,175,3.93,G,NA,NA,NA,N,921,0,72582091,1
1851,FA,1-Nov-12,11,4,19_47,F,A,613,165,3.72,G,Y,N,N,Y,1284,0,72578270,1
1852,FA,1-Nov-12,11,4,19_48,M,J,405,147,2.76,F,NA,NA,NA,N,99,0,72611256,1
1853,FA,1-Nov-12,11,4,19_49,M,J,382,145,2.63,G,NA,NA,NA,N,102,0,72579551,1
1854,FA,1-Nov-12,11,4,19_50,M,J,440,145,3.03,G,NA,NA,NA,N,286,0,72599053,1
1855,FA,1-Nov-12,11,4,19_51,F,A,529,170,3.11,G,Y,N,N,N,82,0,72567066,1
1856,FA,1-Nov-12,11,4,19_52,F,A,500,165,3.03,G,Y,N,N,N,360,0,72607534,1
1857,FA,1-Nov-12,11,4,19_53,F,A,559,170,3.29,F,Y,N,N,N,868,0,72572837,1
1858,FA,1-Nov-12,11,4,19_54,F,J,393,154,2.55,F,NA,NA,NA,N,87,0,72613895,1
1859,FA,1-Nov-12,11,4,19_55,F,A,499,170,2.94,F,Y,N,N,N,87,0,72589517,1
1860,FA,1-Nov-12,11,4,19_56,M,A,596,170,3.51,G,NA,NA,NA,N,974,0,72574522,1
1861,FA,1-Nov-12,11,4,19_57,F,J,368,150,2.45,F,NA,NA,NA,N,76,0,72588813,1
1862,FA,1-Nov-12,11,4,19_58,F,J,382,150,2.55,F,NA,NA,NA,N,384,0,72582327,1
1863,FA,1-Nov-12,11,4,19_59,F,A,471,160,2.94,F,Y,N,N,N,71,0,72612326,1
1864,FA,1-Nov-12,11,4,19_60,F,A,437,165,2.65,F,N,N,N,Y,2125,0,72568274,1
1865,FA,1-Nov-12,11,4,19_61,F,J,391,150,2.61,F,NA,NA,NA,N,74,0,NA,0
1866,FA,1-Nov-12,11,4,19_62,M,A,551,166,3.32,G,NA,NA,NA,N,98,0,72569561,1
1867,FA,1-Nov-12,11,4,19_63,F,A,549,165,3.33,F,Y,N,N,N,73,0,72570832,1
1868,FA,1-Nov-12,11,4,19_64,F,A,567,165,3.44,G,Y,N,N,Y,9082,0,72604044,1
1869,FA,1-Nov-12,11,4,19_65,F,A,664,170,3.91,G,Y,N,N,N,326,0,72609773,1
1870,FA,1-Nov-12,11,4,19_66,F,A,652,173,3.77,G,Y,N,N,N,244,0,72607325,1
1871,FA,1-Nov-12,11,4,19_67,F,A,542,165,3.28,F,Y,N,N,Y,3436,0,72786316,1
1872,FA,1-Nov-12,11,4,19_68,M,A,695,165,4.21,F,NA,NA,NA,N,508,0,72584301,1
1873,FA,1-Nov-12,11,4,19_69,M,J,402,145,2.77,G,NA,NA,NA,N,133,0,72611580,1
1874,FA,1-Nov-12,11,4,19_70,M,J,394,155,2.54,G,NA,NA,NA,N,314,0,72604126,1
1875,FA,1-Nov-12,11,4,19_71,F,A,547,175,3.13,G,Y,N,N,N,81,0,72567319,1
1876,FA,1-Nov-12,11,4,19_72,M,A,681,175,3.89,G,NA,NA,NA,N,126,0,72566069,1
1877,FA,1-Nov-12,11,4,19_73,M,J,417,160,2.61,F,NA,NA,NA,N,86,0,72770365,1
1878,FA,1-Nov-12,11,4,19_74,F,A,507,160,3.17,F,Y,N,N,N,86,0,72588281,1
1879,FA,1-Nov-12,11,4,19_75,F,A,538,170,3.16,F,Y,N,N,Y,5778,0,72606372,1
1880,FA,1-Nov-12,11,4,19_76,M,A,565,160,3.53,G,NA,NA,NA,N,202,0,72590069,1
1881,FA,1-Nov-12,11,4,19_77,F,A,563,160,3.52,G,Y,N,N,Y,3879,0,72562606,1
1882,FA,1-Nov-12,11,4,19_78,M,A,659,172,3.83,G,NA,NA,NA,Y,1035,0,27306824,1
1883,FA,1-Nov-12,11,4,19_79,F,A,525,165,3.18,G,Y,N,N,N,351,0,72577579,1
1884,FA,1-Nov-12,11,4,19_80,M,A,520,164,3.17,G,NA,NA,NA,N,100,0,72599005,1
1885,FA,1-Nov-12,11,4,19_81,M,J,352,152,2.32,G,NA,NA,NA,N,101,0,72596059,1
1886,FA,1-Nov-12,11,4,19_82,M,A,686,172,3.99,G,NA,NA,NA,N,73,0,72608524,1
1887,FA,1-Nov-12,11,4,19_83,M,A,609,170,3.58,G,NA,NA,NA,N,172,0,27266775,1
1888,FA,1-Nov-12,11,4,19_84,M,A,609,172,3.54,G,NA,NA,NA,N,585,0,72608009,1
1889,FA,1-Nov-12,11,4,19_85,M,A,630,162,3.89,G,NA,NA,NA,Y,1042,0,72591565,1
1890,FA,1-Nov-12,11,4,19_86,F,A,590,162,3.64,G,Y,N,N,N,554,0,72567848,1
1891,FA,1-Nov-12,11,4,19_87,M,A,695,171,4.06,G,NA,NA,NA,N,87,0,72601873,1
1892,FA,1-Nov-12,11,4,19_88,M,A,551,165,3.34,F,NA,NA,NA,N,608,0,72563606,1
1893,FA,1-Nov-12,11,4,19_89,M,A,721,172,4.19,G,NA,NA,NA,N,57,0,72567798,1
1894,FA,1-Nov-12,11,4,19_90,M,A,671,170,3.95,G,NA,NA,NA,N,720,0,54867532,1
1895,FA,1-Nov-12,11,4,19_91,M,A,614,170,3.61,G,NA,NA,NA,N,120,0,72570809,1
1896,FA,1-Nov-12,11,4,19_92,M,A,636,171,3.72,G,NA,NA,NA,Y,5892,0,72589294,1
1897,FA,1-Nov-12,11,4,19_93,M,A,609,170,3.58,G,NA,NA,NA,N,70,0,72603346,1
1898,FA,1-Nov-12,11,4,19_94,F,A,544,164,3.32,F,Y,N,N,Y,2865,0,72563560,1
1899,FA,1-Nov-12,11,4,19_95,M,J,344,145,2.37,F,NA,NA,NA,N,56,0,68612032,1
1900,FA,1-Nov-12,11,4,19_96,F,A,700,170,4.12,G,N,N,N,Y,9091,0,68612890,1
1901,FA,1-Nov-12,11,4,19_97,F,A,643,170,3.78,G,Y,N,N,Y,7226,0,68623611,1
1902,FA,1-Nov-12,11,4,19_98,M,A,767,175,4.38,G,NA,NA,NA,N,132,0,27099360,1
1903,FA,1-Nov-12,11,4,19_99,M,J,446,150,2.97,G,NA,NA,NA,N,134,0,68608124,1
1904,FA,1-Nov-12,11,4,19_100,M,A,747,175,4.27,G,NA,NA,NA,Y,1837,0,68619844,1
